76.87	241	5255	During a war warrior shouted against 3 ladies<br>Warrior: I am going to r*pe you all.<br>Younger lady: But please leave our grand mother.<br>Grand mother: Shut up, war is war.
52.18	15	5256	Q: What did the blonde say when the airplane began to shake?<br>A: Must be an earthquake.
68.56	33	5257	The following sign was posted at a fast food restaurant owned by two blondes:<br>"Parking for drive-through customers only!"
48.02	11	5258	Did you hear the one about the blonde fox that got stuck in a trap?<br>She chewed off three legs and was still stuck.
75.50	209	5259	Yo momma's so fat...<br>Your family portrait has stretch marks
56.86	14	5260	Yo mama is so skinny...<br>she hula hoops with a cheerio.
44.24	10	5261	Yo mama so skinny... <br>She turned sideways and dissapeared
69.93	43	5262	What did the Left Nut say to the right nut?<br>Don't talk to the guy in the middle he's a d*ck!...
61.50	42	5263	Dad says to his son, "Don't mast*rbate to much because you will go blind."<br>Son say, "I'm over here?"
85.70	441	5264	Teacher: "Can you tell the name of 3 great Kings who have brought happpines and peace into people lives?"<br>Student: " Smo-king", Drin-king and Fuc-king"
86.49	173	5265	One day, there was this lawyer who had just bought a new car, and he was eager to show it off to his colleagues, when all of a sudden an eighteen wheeler came out of nowhere and took of the driver's side door with him standing right there. <br>"NOOO!" he screamed, because he knew that no matter how good a mechanic tried to fix it, it never would be the same. <br>Finally, a cop came by, and the lawyer ran up to him yelling. <br>"MY JAGUAR DOOR WAS JUST RUINED BY SOME FOOLISH DRIVER!" he exclaimed. <br>"Your a lawyer aren't you?" asked the policeman. <br>"Yes, I am, but what does this have to do with my car?" the lawyer asked. <br>"HA! Your lawyers are always so materialistic. All you care about is your possessions. I bet you didn't even notice that your left arm is missing did you?" the cop said. <br>The lawyer looked down at his side and exclaimed "MY ROLEX!"
86.91	43	5266	A lawyer finds out he has a brain tumor, and it's inoperable - in fact, it's so large, they have to do a brain transplant. <br>His doctor gives him a choice of available brains - there's a jar of rocket scientist brains for $10 an ounce, a jar of regular scientist brains for $15 an ounce, and a jar of lawyer brains for the princely sum of $800 an ounce. <br>The outraged lawyer says, "This is a ripoff - how come the lawyer brains are so damned expensive?" <br>The doctor replies, "Do you know how many lawyers it takes to get an ounce of brains?"
84.18	109	5267	The crusty old managing partner finally passed away, but his firm kept receiving calls asking to speak with him. <br>"I'm sorry, he's dead," was the standard answer. <br>Finally, the receptionist who fielded the calls began to realize it was always the same voice, so she asked who it was and why he kept calling. <br>The reply: "I used to be one of his junior associates, and I just like to hear you say it."
62.50	27	5268	A blonde, a brunette and a redhead were stuck on an island for many, many years until one day they found a magic lamp. <br>They rubbed it hard and out popped a genie. <br>He said that he could only give three wishes so since there were three girls, each would get one wish.<br>The redhead went first. "I hate it here. It is too hot and boring. I want to go home!"<br>"Okay," replied the genie. <br>And off she went.<br>Then the brunette went. <br>"I miss my family, my friends and relatives. I want to go home, too!"<br>And off she went.<br>The blonde started crying and said, "I wish my friends were back here!"
60.56	19	5269	A blonde goes to the doctor with both of her ears and her right hand are burned. <br>"Sit down and tell me how it happened," says the doctor.<br>"I was ironing my clothes when I received a call. Instead of picking up the phone, I picked up the iron and burned my ear."<br>"What about the other ear and your hand?"<br>"I tried to call for an ambulance."
77.03	41	5270	A blonde had some goldfish and she did not know how to feed them. <br>So she called her brunette friend, and she showed her how. <br>Once they were done feeding them, the blonde said, "Now, what do I give them to drink?"
81.67	139	5271	A man is working a a d*ldo store, when a brunette walks in.<br>She asks him how much for the black d*ldo? <br>He replies $50 for the black one, $50 for the white one. <br>She leaves without purchasing anything.<br>A red head walks in and asks him how much for the white d*ldo? <br>He replies $50 for the white one, $50 for the black one. <br>she doesn't buy anything.<br>A blonde enters the store and asks him how much for a d*ldo? <br>He answers $50 for a black one, $50 for a white one.<br>She asks how much for the plaid one on the shelf behind him? <br>He says oh thats a very special one, thats $250. <br>She buys it.<br>At closing, the manager walk in and asks the man how much he sold. <br>The man said no d*ldos but i sold your thermos for $250.
61.91	73	5272	Being a very religious kind of person, when I checked into my hotel, I said to the woman at the desk; "I hope the p*rn channel in my room is disabled."<br>"No," she said, "It's regular p*rn, you sick b*stard!"
60.85	32	5273	There was three girls and they all had boyfriends and separate rooms.<br>The mom walked by all the rooms.<br>The first room she hears laughing, the second room she heard screaming and the third was totally quiet.<br>The mom was suspicious, so she asked the third girl why was she so quiet she replied, "My boyfriend said not to talk with my mouth full."
84.35	223	5274	A truck driver would amuse himself by running over lawyers. <br>Whenever he saw a lawyer walking down the side of the road he would swerve to hit him, enjoy the load, satisfying "THUMP", and then swerve back onto the road.<br>(at this point some of you are probably wondering how the trucker could distinguish the lawyers from the humans. Obviously he saw the trail of slime they left!)<br>One day, as the truck driver was driving along he saw a priest hitchhiking. <br>He thought he would do a good turn and pulled the truck over.<br>He asked the priest, "Where are you going, Father?"<br>"I'm going to the church 5 miles down the road," replied the priest.<br>"No problem, Father! I'll give you a lift. Climb in the truck." <br>The happy priest climbed into the passenger seat and the truck driver continued down the road.<br>Suddenly the truck driver saw a lawyer walking down the road and instinctively he swerved to hit him. <br>But then he remembered there was a priest in the truck with him, so at the last minute he swerved back away, narrowly missing the lawyer. However even though he was certain he missed the lawyer, he still heard a loud "THUD". <br>Not understanding where the noise came from he glanced in his mirrors and when he didn't see anything, he turned to the priest and said, "I'm sorry Father. I almost hit that lawyer."<br>"That's okay", replied the priest. "I got him with the door!"
61.63	23	5275	A blonde heard that milk baths would make her more beautiful, so she left a note for her milkman to leave 15 gallons of milk.<br>When the milkman read the note, he felt there must be a mistake. <br>He thought she probably meant 1.5 gallons, so he knocked on the door to clarify the point.<br>The blonde came to the door and the milkman said, "I found your Note to leave 15 gallons of milk. Did you mean 1.5 gallons?" <br>The blonde said, "I want 15 gallons of milk. I'm going to fill my bathtub up with milk and take a milk bath".<br>The milkman asked, "Do you want it pasteurized?"<br>The blonde said, "No, just up to my boobs."
60.56	19	5276	Two blondes are nailing in roof tiles. <br>One of them is pulling nails from his jar and if they face him, he throws them away. <br>The other blonde asks what he's doing.<br>"Duh. I'm throwing away the defective ones."<br>"No, stupid! Those are for the other side of the roof."
50.70	17	5277	Why did the blonde have empty beer cans in her fridge?<br>For people who don't drink.
83.90	159	5278	A man was getting ready to close his bar for the night when a robber with a ski mask burst in and pulls a gun.<br>He yells to him, "This is a stick-up! Put all your dough in this bag!"<br>The scared the man pleads, "Don't shoot, please! I'll do as you say!"<br>The robber yells, "Shut up and empty the cash register!"<br>HE says, "Okay, okay! Just don't shoot, I have a wife and kids! I'll do whatever you say!"<br>The crook takes the money then puts the gun to the the man's head and says, Alright, now give me a bl*wjob!"<br>"Anything!" cries Banta, "Just don't shoot!"<br>The man starts to blow the crook. <br>As the crook gets excited, he drops the gun.<br>Man sees the gun on the floor, picks it up, hands it back to the crook and yells, "Hold the gun, damn it! Somebody might walk in!"
